id,text,description
314,"Om een groene stad te blijven analoog aan de groei van de stad is een stevige kwaliteitsimpuls in het groen, op alle schaalniveaus: van buurt tot regio nodig.  Om dat te bereiken gebruiken we in gebiedsontwikkeling de  referentienorm groen. ","Om er voor te zorgen dat groen kwalitatief hoogwaardig is, is de  referentienorm voor groen opgebouwd uit 3 aspecten: een norm voor gebruiksgroen, een norm voor ecosysteem groen en afstandsnormen.

De norm voor gebruiksgroen zorgt voor stedelijk attractief groen waarin men kan verblijven en recreëren. De oppervlakte dient minimaal een 0,5 ha aaneengesloten te zijn en dient voor 60% te bestaan uit levend groen. De resterende oppervlakte is bedoeld voor paden, water en andere voorzieningen als sport en spel. 

De norm voor Ecosysteemgroen heeft als belangrijkste doel de buurt klimaatadaptief te maken, maar draagt ook bij aan de beleving en gezondheid van de Amsterdammer. Het groen draagt bij aan het programma Rainproof en natuurinclusief maken van de buurt, ook het gebruiksgroen draagt bij aan deze doelen. Van deze norm mag maximaal 25% op de kavel of het dak worden gerealiseerd.

Het gebruiksgroen kent ook een afstandsnorm. Zowel buurtgroen als stadsparken dienen te voet binnen circa 10 minuten te bereiken te zijn. Voor buurtgroen is een norm gesteld van 250 meter. Stadsparken kennen een afstandsnorm van 750 meter. Bij zowel het gebruiksgroen als het ecosysteem groen gaat het om oppervlakte groen. Bij gebruiksgroen gaat het om plantsoenen, moestuinen, buurt- en wijkparken , etc. Ecosysteem groen betreft groen in de straat en kavel als plantvakken, hagen, wadi’s en groene daken. Het toe te passen groentype als bomen, hagen, vaste planten etc. worden bepaald door de inrichtingsprincipes zoals beschreven in de Puccinimethode Groen."
315,Het waarborgen van voldoende speelruimte bij gebiedsontwikkeling zorgt ervoor dat de stad aantrekkelijk en leefbaar blijft voor Amsterdammers van alle leeftijden. Om dat te bereiken gebruiken we in gebiedsontwikkeling de  referentienorm spelen. ,"In een verdichtend Amsterdam neemt de druk op de openbare ruimte toe door het groeiend aantal gebruikers ervan. Het waarborgen van voldoende speelruimte bij gebiedsontwik¬keling zorgt ervoor dat de stad aantrekkelijk en leefbaar blijft voor Amsterdammers van alle leeftijden. Net als sport in de openbare ruimte, is speelruimte bij uitstek een buurtgebonden voorziening. Ook ruimte voor spelen wordt daarom altijd binnen het plangebied gerealiseerd. De speelnorm richt zich op;
• Speelplekken in de buurt
• Speelvelden in de wijk

Formele speelruimte is specifiek bestemd en ingericht voor spelen, bijvoorbeeld met speeltoestellen of speelaanleidingen, of een veld met goaltjes en baskets. In informele speelruimte spelen kinderen zonder specifieke inrichting; brede stoepen, routes en ruimte in parken of aan slootkanten. Deze informele speelruimte wordt opgenomen in de mogelijkheden die de groennorm en de sportnorm bieden(zie onderbouwingen). De speelnorm richt zich daarom op het realiseren van formele speelruimte bij gebiedsontwikkeling.

Voor de jongste kinderen, die niet zonder begeleiding van ouders hun buurt uit kunnen, is het van belang dat deze speel¬ruimte op loopafstand te bereiken is. Hiertoe wordt voorzien in een speelplek van 150m2 per 300 woningen en minimaal één zo’n speelplek per buurt. Daarnaast biedt een speelveld van 1000m2 per 1.000 woningen ruimte voor kinderen van alle leeftijden. Deze ruimte kan buiten een buurt liggen, maar is nog altijd in de wijk en te voet te bereiken. Alle speelruimte is natuurlijk openbaar toegankelijk. Een schoolplein kan dus fungeren als speelveld in de wijk, maar moet dan wel onderdeel van de openbare ruimte en dus ook na schooltijd toegankelijk zijn.
"
316,De sportnorm geeft  invulling aan de ambitie van de gemeenteraad om in gebiedsontwikkelingen meer ruimte voor sport te creëren en ook in de toekomst te borgen dat er voldoende ruimte voor sport en bewegen is in Amsterdam.,"De Amsterdamse sportnorm richt zich op:
• Gemeentelijke binnensportaccommodaties
• Ruimte voor sport en bewegen in de openbare ruimte
• Ruimte voor (anders-)georganiseerde buitensport

Sport in de openbare ruimte is bij uitstek een buurtgebonden voorziening en wordt altijd binnen het plangebied gerealiseerd. De norm voor ongeorganiseerde sport in de openbare ruimte is afgeleid van de vroegere norm uit het voorzieningenmodel voor speelvelden (trapveldjes). Omgerekend naar vierkante meters per woning komt dit uit op 1 m2 per woning. Deze kwantitatieve norm is er vooral op gericht dat de gerealiseerde openbare ruimte (stenig en groen) ook geschikt is voor sportief gebruik, spelen en bewegen. Dit kan op verschillende manieren stedenbouwkundig of landschappelijk worden vormgegeven; door bijvoorbeeld routes, trap- en speelveldjes, bootcampterreinen en uitdagende trappen of hoogteverschillen die al dan niet onderdeel van een park zijn.

Het is van belang om in planvorming tijdig voldoende sportruimte op te nemen, maar ook ruimte te laten deze bottom-up, in overleg met sportaanbieders en bewoners, in te vullen. Daarom is gekozen voor een norm uitgedrukt in vierkante meters voor sport bruikbaar veldoppervlak.

De sportnorm is gebaseerd op het huidige Amsterdams gemiddelde van 2,5 m2 effectief veldoppervlak per inwoner. Deze is teruggerekend naar een woningnorm die aansluit bij de sportvraag in de verschillende woonmilieus. Gekozen is voor een sportnorm per woning die direct te relateren is aan de feitelijke woningaantallen in stedelijke planvorming. Bij de berekening zijn de gegevens van IJburg (verschil tussen huidig aanbod en vraag) meegenomen.

Door de norm te differentiëren naar woonmilieu, wordt ingespeeld zowel op de diversiteit aan milieus als de toenemende diversiteit in het sport, waarbij naast de traditionele veldsporten ook ruimte is voor compacte nieuwe sporten, zoals de urban sports. De sportnorm als kenmerk van het woonmilieu draagt bij aan de wens complete maar ook diverse woonmilieus aan de stad toe te voegen. En sluit daarmee aan op de bestaande stedenbouwkundige en landschappelijke structuur in Amsterdam.

Voor de verschillende woonmilieus resulteert dit in de volgende norm :
• Centrumstedelijk: 2 m2 buitensport per woning
• Gemengde stadsbuurt: 5 m2 buitensport per woning
• Groenblauwe woonmilieus: 9 m2 buitensport per woning

Dit betreft de daadwerkelijk voor sport te gebruiken ruimte bij gebruik van intensief bespeelbare ondergronden en is exclusief ruimte voor parkeren, ontsluiting, waterberging en recreatief randgroen."
317,Bij gebiedsontwikkeling en –transformatie is het belangrijk kunst in de openbare ruimte vroegtijdig mee te nemen in de planvorming.,"Amsterdam kent een lange traditie van kunst in de openbare ruimte, kunst die bijdraagt aan de identiteit van de stad, aan de leefbaarheid en de kwaliteit van wijken en gebieden. Bij gebiedsontwikkeling en –transformatie is het belangrijk kunst in de openbare ruimte vroegtijdig mee te nemen in de planvorming. Door actief opdrachtgeverschap (zoals vastgelegd wordt in het Uitvoeringskader kunst in de openbare ruimte) kan de gemeente bouwen aan een nieuwe stad waar de kwaliteit van leven hoog is."
318,"In het ‘centrumgebied’ wordt conform de Agenda Groen gewerkt aan het vinden van een balans in de verschillende gebruiken, het waarborgen van de diversiteit aan groene ruimten, het spreiden van de druk en het klimaatbestendig maken van de openbare ruimte. ","Het centrumgebied is het meest dichtbebouwde en verharde deel van Amsterdam (zie zoneringskaart Agenda Groen). Hier liggen vooroorlogse stadsparken als Vondelpark, Sarphatipark en Oosterpark. Parken met zeer hoge bezoekersaantallen en divers gebruik. In centrumgebieden worden de gebruiksmogelijkheden van het groen vergroot ten behoeve van alle gebruikers. Mogelijkheden liggen met name in kleine groenelementen zoals geveltuinen, verticale tuinen, kleine plantsoentjes, groene boomspiegels en (liefst openbare) daktuinen."
319,In de ‘ringzone’ is het conform de Agenda Groen van belang om ontwikkeling en verdichting hand in hand te laten gaan met investeringen in groen. Gerichte groeninvesteringen in deze zone betekenen een impuls voor de stedelijke ontwikkeling. ,"In de ringzone liggen een aantal forse groengebieden (zie zoneringskaart Agenda Groen). Dat zijn in de eerste plaats een aantal grote stadsparken, zoals het Rembrandtpark, Amstelpark, Flevopark, Noorderpark en de Sloterplas. Ook bevinden zich in deze zone een groot aantal sportparken, volkstuinparken, begraafplaatsen en een aantal ‘koppen van de scheggen’, zoals de kop Amstelscheg en een deel van het Amsterdamse Bos. Veel van de groengebieden in de ringzone hebben in vergelijking met het centrumgebied lagere, maar ook stijgende bezoekersaantallen. Het is essentieel dat ontwikkelingen integraal worden opgepakt, zodat naast het realiseren van woningen ook de kwaliteit en kwantiteit van groen en doelen op het gebied van klimaat, biodiversiteit en gezondheid vroegtijdig worden betrokken bij planvorming."
320,"In de ‘stedelijke lobben’ ligt de nadruk conform de Agenda Groen op kwaliteit in plaats van kwantiteit: het vergroten van de (bio)diversiteit, het verbreden van de functionaliteit en het op peil brengen en houden van de kwaliteit van het groen.","De stedelijke lobben zijn de bebouwde delen van Zuidoost, Noord en Nieuw-West (zie zoneringskaart Agenda Groen). De stedenbouwkundige opzet van de lobben heeft voor aanzienlijk meer groen gezorgd dan in het centrumgebied het geval is. Ook treffen we er een aantal stadsparken, zoals het Nelson Mandelapark (voorheen Bijlmerpark), Gaasperplaspark en het Sloterplaspark. Bestaande parken en groengebieden worden aantrekkelijker voor het publiek door het toevoegen van recreatieve voorzieningen. Ook het beter verbinden van de lobben met de groene scheggen via aantrekkelijke fietsverbindingen, is een speerpunt in de stedelijke lobben"
321,"In de 'scheggen' ligt de nadruk conform de Agenda Groen op het in stand houden van het groene landschap door betere (fiets)verbindingen met de stad en het toevoegen/verbeteren van functies, streekproductie en educatie. ","De scheggen zijn de groene landschappen die tot diep de stad indringen, zoals bij de Amstelscheg en de Bretten duidelijk het geval is (zie zoneringskaart Agenda Groen). Scheggen liggen binnen het fiets- en hardloopbereik van de Amsterdammer. Het beheer in de scheggen moet zijn afgestemd op het type en de intensiteit van het gebruik en tevens bijdragen aan de groei van de biodiversiteit. Het versterken van unieke kwaliteiten is een leidend principe bij het beheer en de ontwikkeling van de scheggen."
322,Bij het ontwerpen aan herinrichtingen of het programmeren is aandacht voor variatie tussen en binnen stadsparken.,"Waar wenselijk en mogelijk worden onderscheidende kwaliteiten (zoals natuur, water of cultuurhistorie) versterkt bij ontwerpen en programmeren van stadsparken.  "
323,"De beste manier om regenwater te kunnen opvangen en de temperatuur te beperken, is het vergroten van groene oppervlakten.","Waar de gemeente investeert in groenvoorzieningen, is expliciet aandacht voor het waterbergend vermogen van het groen."
324,Entrees van stadsparken moeten logisch gesitueerd zijn. ,"Er hoort een horecavoorziening aanwezig te zijn in of direct grenzend aan elk stadspark. Ook moeten stadsparken voorzien zijn van duurzame, goed onderhouden openbare toiletten en een watertappunt.

In elk stadspark moeten voorzieningen voor jong en oud zijn om actief te kunnen bewegen, zoals speel- en fitnesstoestellen of een veilige wandel- en hardlooproute. Het park moet vanuit toegangswegen zichtbaar zijn vanuit de omliggende buurten, en zo een betere verbinding met de buurt aangaan. Parken komen daarmee meer in de buurt te liggen. Daarnaast is een voorwaarde voor goed gebruik van een stadspark dat het bereikbaar is. Goede fiets- en wandelroutes die naar de entrees van de parken leiden helpen daarbij."
325,Stadsparken worden beter ingericht op natte omstandigheden in combinatie met intensief gebruik.,Bij grote herinrichtingen expliciet aandacht besteden aan de bodemomstandigheden van het stadspark. Ook worden keuzes voor plant- en boomsoorten afgestemd op (geo)hydrologische omstandigheden.
326,Amsterdam is diervriendelijk en biedt een goede leefomgeving voor vrijlevende dieren. ,"De diversiteit aan dier- en plantsoorten in Amsterdam is groot. In Amsterdam komen veel (± 250) beschermde diersoorten voor. Amsterdam is niet alleen voor mensen een aantrekkelijk leefgebied, maar ook voor dieren en planten.  Het behoud en waar nodig de verbetering van de leefomgeving voor vrijlevende dieren is onderwerp van o.a. de Structuurvisie Amsterdam 2040, Hoofdgroenstructuur (2011), Ecologische Visie (2012) en de Agenda Groen (2015)."
327,In diervriendelijk Amsterdam zijn voldoende uitrengebieden aanwezig voor honden. ,Voor het welzijn van honden is het belangrijk dat er ook voldoende uitrengebieden zijn waar de hond niet hoeft te worden aangelijnd en dat deze gebieden ook verspreid in de stad liggen. De bestaande uitrenplaatsen zijn hierbij uitgangspunt. Een vraag om extra uitrengebieden wordt in overleg met betrokkenen beoordeeld op noodzakelijkheid en wenselijkheid. Daarbij geldt voor alle eigenaren (behalve voor blinden en rolstoelafhankelijken) de opruimplicht van hondenpoep.
328,"De aanwezigheid van honden is niet gewenst bij kinderspeelplaatsen, zandbakken, sportvelden en speelweides.",Bij het inrichten van de openbare ruimte worden maatregelen genomen om overlast van (loslopende) honden op deze locaties te beperken.
329,Ecologisch waardevolle gebieden mogen niet verstoord worden door loslopende honden.,"In ecologisch waardevolle gebieden kan een hondenverbod worden afgekondigd om verstoring van andere dieren te voorkomen. Indien ecologisch waardevolle gebieden momenteel al zijn aangewezen als uitrengebied voor honden (gebied waar de aanlijnplicht niet op van toepassing is), wordt bepaald of aanpassing noodzakelijk is en wordt het betreffende stadsdeel verzocht dit aan te passen."
330,Bij herinrichting van wegen in ecologisch waardevolle gebieden wordt bij de vervanging van straatkolken gekozen voor het meest diervriendelijke alternatief  voor die locatie.,
331,Amsterdam werkt aan een Age Friendly City volgens de werkwijze van de WHO.,"De aanpak bestaat uit vier stedelijke actielijnen en vier pilotgebieden. De stedelijke actielijnen zijn: eenzaamheid, ouderenhuisvesting, dementie, valpreventie & bewegen voor ouderen. Oplossingen vragen veelal om een samenhangende inzet van meerdere beleidsterreinen, bijvoorbeeld ingrepen in de openbare ruimte in afstemming met de planning van (maatschappelijke) voorzieningen, mobiliteit, zorg en ondersteuning, etc.."
332,Bij onderhoudswerkzaamheden worden zo veel mogelijk aanpassingen gedaan ter bevordering van de regenbestendigheid van de openbare ruimte.,"We doen dit onder het motto: werk met werk maken. Te denken valt aan (kleine) aanpassingen in het straatprofiel en openbaar groen om zo de afwatering en het waterbergend vermogen van de openbare ruimte te verbeteren. Vanzelfsprekend maken we daarbij zoveel mogelijk gebruik van het schone, gratis regenwater dat op onze stad valt en benutten we dit water voor verhoging van de kwaliteit van het groen, beperking van hitte en het versterken van de ecologie en biodiversiteit.

Voor meer informatie over Amsterdam Rainproof, zie: https://www.rainproof.nl
Voor mogelijke maatregelen, zie: https://www.rainproof.nl/toolbox/maatregelen 
Voor meer geografische informatie over regen- en grondwater in Amsterdam, zie: https://maps.amsterdam.nl/rainproof/
Gebiedsgerichte oplossingskaarten zijn in ontwikkeling en op te vragen via torben.tijms@waternet.nl 

"
